"COUNTRY","Country","PRODUCT","Product","BALANCE","Balance","TIME","Time","Value","Flag Codes","Flags"
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2011","2011",10951,,
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2012","2012",10396,,
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2013","2013",13660,,
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2014","2014",13159,,
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2015","2015",10983,,
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2016","2016",12284,,
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2017","2017",11522.9,,
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2018","2018",13181.6,,
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2019","2019",12250.1,,
"HRV","Croatia","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2020","2020",12875.1,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1990","1990",4980,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1991","1991",5052,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1992","1992",5536,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1993","1993",4875,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1994","1994",5012,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1995","1995",5180,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1996","1996",5413,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1997","1997",5585,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1998","1998",5681,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1999","1999",5321,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2000","2000",5408,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2001","2001",5216,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2002","2002",5165,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2003","2003",5913,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2004","2004",5998,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2005","2005",6470,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2006","2006",6662,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2007","2007",6955,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2008","2008",7091,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2009","2009",6585,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2010","2010",6968,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2011","2011",7572,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2012","2012",7170,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2013","2013",6949,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2014","2014",6867,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2015","2015",6755,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2016","2016",6308,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2017","2017",6205.253,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2018","2018",6207.686,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2019","2019",6349.653,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2020","2020",6332.615,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1990","1990",298835,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1991","1991",278683,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1992","1992",252524,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1993","1993",229906,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1994","1994",202922,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1995","1995",194018,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1996","1996",182986,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1997","1997",178002,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1998","1998",172822,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1999","1999",172120,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2000","2000",171445,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2001","2001",172972,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2002","2002",173734,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2003","2003",180360,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2004","2004",182165,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2005","2005",186055,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2006","2006",193381,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2007","2007",196251,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2008","2008",192586,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2009","2009",173619,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2010","2010",188828,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2011","2011",194948,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2012","2012",198878,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2013","2013",194377,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2014","2014",182818,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2015","2015",163682,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2016","2016",164573,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2017","2017",156035.6,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2018","2018",159833,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2019","2019",154141,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2020","2020",148407.9,,
"UKR","Ukraine","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2021","2021",150042.4,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1990","1990",427,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1991","1991",456,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1992","1992",209,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1993","1993",16,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1994","1994",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1995","1995",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1996","1996",26,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1997","1997",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1998","1998",2,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1999","1999",103,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2000","2000",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2001","2001",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2002","2002",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2003","2003",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2004","2004",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2005","2005",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2006","2006",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2007","2007",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2008","2008",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2009","2009",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2010","2010",0,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2011","2011",73,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2012","2012",72,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2013","2013",62,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2014","2014",113,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2015","2015",143,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2016","2016",160,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2017","2017",311.026,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2018","2018",377.423,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2019","2019",583.019,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2020","2020",638.598,,
"MKD","Republic of North Macedonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2021","2021",359.103,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1989","1989",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1990","1990",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1991","1991",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1992","1992",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1993","1993",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1994","1994",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1995","1995",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1996","1996",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1997","1997",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1998","1998",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1999","1999",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2000","2000",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2001","2001",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2002","2002",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2003","2003",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2004","2004",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2005","2005",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2006","2006",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2007","2007",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2008","2008",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2009","2009",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2010","2010",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2011","2011",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2012","2012",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2013","2013",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2014","2014",0,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2015","2015",1054,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2016","2016",1527,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2017","2017",897.066,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2018","2018",631.293,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2019","2019",656.756,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2020","2020",419.81,,
"MLT","Malta","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2021","2021",547.25,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1990","1990",16221,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1991","1991",15048,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1992","1992",12956,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1993","1993",11607,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1994","1994",9483,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1995","1995",7625,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1996","1996",7350,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1997","1997",6451,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1998","1998",6450,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1999","1999",6045,,
"MDA","Republic of Moldova","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2000","2000",5606,,
